kind,location,area,geocode,rung,slot,query,place,address,distance_km
NORMAL,공주,"무령왕릉·송산리 일대",HIT,LOCATION,CAFE,"공주","공주밤빵 정안상휴게소","충청남도 공주시 정안면 논산천안고속도로 58",11.913
NORMAL,공주,"무령왕릉·송산리 일대",HIT,LOCATION,CAFE,"공주","프린세스 피크닉 카페","충청남도 공주시 치미마을길 74 프린세스 피크닉카페",1.844
NORMAL,공주,"무령왕릉·송산리 일대",HIT,LOCATION,CAFE,"공주","호도과자1 정안 하행휴게소","충청남도 공주시 정안면 논산천안고속도로 58",11.913
NORMAL,공주,"무령왕릉·송산리 일대",HIT,LOCATION,CAFE,"공주","라루체","충청남도 공주시 반포면 계룡대로 1392",16.866
NORMAL,공주,"무령왕릉·송산리 일대",HIT,AREA,SHOPPING,"무령왕릉","다이소 공주점","충청남도 공주시 웅진로 185-1",1.135
NORMAL,공주,"무령왕릉·송산리 일대",HIT,AREA,SHOPPING,"무령왕릉","공주산성시장","충청남도 공주시 용당길 22 산성시장고객지원센터",1.025
NORMAL,공주,"무령왕릉·송산리 일대",HIT,AREA,SHOPPING,"무령왕릉","다비치안경 공주산성시장점","충청남도 공주시 웅진로 207 1층 다비치안경",1.040
NORMAL,공주,"무령왕릉·송산리 일대",HIT,AREA,SHOPPING,"무령왕릉","공주축산직영매장","충청남도 공주시 용당길 10",0.979
NORMAL,공주,"무령왕릉·송산리 일대",HIT,AREA,SHOPPING,"무령왕릉","단편선","충청남도 공주시 웅진로 119-1 2층",1.528
NORMAL,공주,"무령왕릉·송산리 일대",HIT,ANCHOR,SHOPPING,"무령왕릉","다이소 공주점","충청남도 공주시 웅진로 185-1",1.135
NORMAL,공주,"무령왕릉·송산리 일대",HIT,ANCHOR,SHOPPING,"무령왕릉","공주산성시장","충청남도 공주시 용당길 22 산성시장고객지원센터",1.025
NORMAL,공주,"무령왕릉·송산리 일대",HIT,ANCHOR,SHOPPING,"무령왕릉","다비치안경 공주산성시장점","충청남도 공주시 웅진로 207 1층 다비치안경",1.040
NORMAL,공주,"무령왕릉·송산리 일대",HIT,ANCHOR,SHOPPING,"무령왕릉","공주축산직영매장","충청남도 공주시 용당길 10",0.979
NORMAL,공주,"무령왕릉·송산리 일대",HIT,ANCHOR,SHOPPING,"무령왕릉","단편선","충청남도 공주시 웅진로 119-1 2층",1.528
