requestId,location,regionTier,keywordSet,day,placeCount,mealCount,lambda,beforeKm,afterKm,shortestKm,mealViolationMinutes,crossings,backtracks
9,제주,FAMOUS,C,2,6,2,1.25,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,1.50,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,1.75,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,2.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,3.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,4.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,8.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,2,6,2,16.00,3.0593,2.0639,2.0639,0,0,1
9,제주,FAMOUS,C,3,6,2,0.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,0.25,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,0.50,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,1.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,1.25,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,1.50,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,1.75,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,2.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,3.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,4.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,8.00,10.9721,10.2954,10.2954,0,0,1
9,제주,FAMOUS,C,3,6,2,16.00,10.9721,10.2954,10.2954,0,0,1
10,서울,FAMOUS,A,1,6,2,0.00,5.1402,2.6734,2.6734,49,0,1
10,서울,FAMOUS,A,1,6,2,0.25,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,0.50,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,1.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,1.25,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,1.50,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,1.75,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,2.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,3.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,4.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,8.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,1,6,2,16.00,5.1402,3.0689,2.6734,0,0,4
10,서울,FAMOUS,A,2,6,2,0.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,0.25,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,0.50,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,1.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,1.25,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,1.50,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,1.75,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,2.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,3.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,4.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,8.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,2,6,2,16.00,3.4399,1.2763,1.2763,0,0,0
10,서울,FAMOUS,A,3,6,2,0.00,2.9629,1.7861,1.7861,11,0,0
10,서울,FAMOUS,A,3,6,2,0.25,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,0.50,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,1.00,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,1.25,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,1.50,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,1.75,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,2.00,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,3.00,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,4.00,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,8.00,2.9629,2.2641,1.7861,0,0,1
10,서울,FAMOUS,A,3,6,2,16.00,2.9629,2.2641,1.7861,0,0,1
11,서울,FAMOUS,B,1,6,2,0.00,3.3001,2.7632,2.7632,144,0,1
11,서울,FAMOUS,B,1,6,2,0.25,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,0.50,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,1.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,1.25,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,1.50,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,1.75,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,2.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,3.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,4.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,8.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,1,6,2,16.00,3.3001,3.1092,2.7632,0,0,2
11,서울,FAMOUS,B,2,6,2,0.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,0.25,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,0.50,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,1.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,1.25,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,1.50,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,1.75,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,2.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,3.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,4.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,8.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,2,6,2,16.00,6.3628,3.9992,3.9992,0,0,1
11,서울,FAMOUS,B,3,6,2,0.00,7.6877,3.0770,3.0770,120,0,1
11,서울,FAMOUS,B,3,6,2,0.25,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,0.50,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,1.00,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,1.25,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,1.50,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,1.75,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,2.00,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,3.00,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,4.00,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,8.00,7.6877,4.0183,3.0770,0,0,2
11,서울,FAMOUS,B,3,6,2,16.00,7.6877,4.0183,3.0770,0,0,2
12,서울,FAMOUS,C,1,7,2,0.00,5.7102,3.8658,3.8658,120,0,2
12,서울,FAMOUS,C,1,7,2,0.25,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,0.50,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,1.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,1.25,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,1.50,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,1.75,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,2.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,3.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,4.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,8.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,1,7,2,16.00,5.7102,4.4129,3.8658,0,0,1
12,서울,FAMOUS,C,2,7,2,0.00,4.7942,2.3156,2.3156,138,0,1
12,서울,FAMOUS,C,2,7,2,0.25,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,0.50,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,1.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,1.25,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,1.50,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,1.75,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,2.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,3.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,4.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,8.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,2,7,2,16.00,4.7942,2.3988,2.3156,0,0,1
12,서울,FAMOUS,C,3,7,2,0.00,6.6934,2.7579,2.7579,350,0,2
12,서울,FAMOUS,C,3,7,2,0.25,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,0.50,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,1.00,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,1.25,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,1.50,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,1.75,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,2.00,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,3.00,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,4.00,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,8.00,6.6934,4.1593,2.7579,0,1,2
12,서울,FAMOUS,C,3,7,2,16.00,6.6934,4.1593,2.7579,0,1,2
13,강릉,FAMOUS,A,1,6,2,0.00,17.0154,9.0463,9.0463,17,0,1
13,강릉,FAMOUS,A,1,6,2,0.25,17.0154,9.6584,9.0463,6,0,1
13,강릉,FAMOUS,A,1,6,2,0.50,17.0154,9.6584,9.0463,6,0,1
13,강릉,FAMOUS,A,1,6,2,1.00,17.0154,9.6584,9.0463,6,0,1
13,강릉,FAMOUS,A,1,6,2,1.25,17.0154,9.6584,9.0463,6,0,1
13,강릉,FAMOUS,A,1,6,2,1.50,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,1.75,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,2.00,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,3.00,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,4.00,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,8.00,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,1,6,2,16.00,17.0154,11.8139,9.0463,0,0,2
13,강릉,FAMOUS,A,2,6,2,0.00,13.9240,5.9946,5.9946,137,0,0
13,강릉,FAMOUS,A,2,6,2,0.25,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,0.50,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,1.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,1.25,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,1.50,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,1.75,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,2.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,3.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,4.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,8.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,2,6,2,16.00,13.9240,7.3867,5.9946,0,1,2
13,강릉,FAMOUS,A,3,5,1,0.00,2.8267,1.5971,1.5971,37,0,1
13,강릉,FAMOUS,A,3,5,1,0.25,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,0.50,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,1.00,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,1.25,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,1.50,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,1.75,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,2.00,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,3.00,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,4.00,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,8.00,2.8267,1.5971,1.5971,0,0,1
13,강릉,FAMOUS,A,3,5,1,16.00,2.8267,1.5971,1.5971,0,0,1
14,강릉,FAMOUS,B,1,6,2,0.00,9.7770,4.6800,4.6800,158,0,0
14,강릉,FAMOUS,B,1,6,2,0.25,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,0.50,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,1.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,1.25,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,1.50,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,1.75,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,2.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,3.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,4.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,8.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,1,6,2,16.00,9.7770,5.9845,4.6800,0,0,2
14,강릉,FAMOUS,B,2,5,2,0.00,4.3816,3.6808,3.6808,143,0,1
14,강릉,FAMOUS,B,2,5,2,0.25,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,0.50,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,1.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,1.25,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,1.50,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,1.75,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,2.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,3.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,4.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,8.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,2,5,2,16.00,4.3816,4.1906,3.6808,0,0,2
14,강릉,FAMOUS,B,3,6,2,0.00,28.6949,17.6094,17.6094,270,0,1
14,강릉,FAMOUS,B,3,6,2,0.25,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,0.50,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,1.00,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,1.25,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,1.50,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,1.75,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,2.00,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,3.00,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,4.00,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,8.00,28.6949,20.5561,17.6094,0,0,2
14,강릉,FAMOUS,B,3,6,2,16.00,28.6949,20.5561,17.6094,0,0,2
15,강릉,FAMOUS,C,1,6,2,0.00,3.7588,2.3123,2.3123,141,0,1
15,강릉,FAMOUS,C,1,6,2,0.25,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,0.50,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,1.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,1.25,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,1.50,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,1.75,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,2.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,3.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,4.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,8.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,1,6,2,16.00,3.7588,2.3123,2.3123,0,0,1
15,강릉,FAMOUS,C,2,6,2,0.00,11.0613,5.6104,5.6104,48,0,1
15,강릉,FAMOUS,C,2,6,2,0.25,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,0.50,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,1.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,1.25,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,1.50,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,1.75,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,2.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,3.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,4.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,8.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,2,6,2,16.00,11.0613,6.1343,5.6104,0,0,1
15,강릉,FAMOUS,C,3,6,2,0.00,10.7226,5.5279,5.5279,139,0,1
15,강릉,FAMOUS,C,3,6,2,0.25,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,0.50,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,1.00,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,1.25,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,1.50,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,1.75,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,2.00,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,3.00,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,4.00,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,8.00,10.7226,7.0658,5.5279,0,0,3
15,강릉,FAMOUS,C,3,6,2,16.00,10.7226,7.0658,5.5279,0,0,3
16,순천,MINOR,A,1,6,2,0.00,13.5064,6.4850,6.4850,139,0,2
16,순천,MINOR,A,1,6,2,0.25,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,0.50,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,1.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,1.25,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,1.50,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,1.75,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,2.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,3.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,4.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,8.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,1,6,2,16.00,13.5064,11.5949,6.4850,0,0,2
16,순천,MINOR,A,2,6,2,0.00,19.0957,11.2376,11.2376,136,0,2
16,순천,MINOR,A,2,6,2,0.25,19.0957,11.3599,11.2376,34,0,4
16,순천,MINOR,A,2,6,2,0.50,19.0957,13.3912,11.2376,4,1,4
16,순천,MINOR,A,2,6,2,1.00,19.0957,13.3912,11.2376,4,1,4
16,순천,MINOR,A,2,6,2,1.25,19.0957,13.3912,11.2376,4,1,4
16,순천,MINOR,A,2,6,2,1.50,19.0957,13.3912,11.2376,4,1,4
16,순천,MINOR,A,2,6,2,1.75,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,2,6,2,2.00,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,2,6,2,3.00,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,2,6,2,4.00,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,2,6,2,8.00,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,2,6,2,16.00,19.0957,14.9883,11.2376,0,0,1
16,순천,MINOR,A,3,6,1,0.00,3.4779,2.4114,2.4114,48,0,1
16,순천,MINOR,A,3,6,1,0.25,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,0.50,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,1.00,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,1.25,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,1.50,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,1.75,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,2.00,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,3.00,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,4.00,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,8.00,3.4779,2.4406,2.4114,0,0,1
16,순천,MINOR,A,3,6,1,16.00,3.4779,2.4406,2.4114,0,0,1
17,순천,MINOR,B,1,6,2,0.00,12.1618,6.6280,6.6280,144,0,1
17,순천,MINOR,B,1,6,2,0.25,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,0.50,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,1.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,1.25,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,1.50,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,1.75,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,2.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,3.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,4.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,8.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,1,6,2,16.00,12.1618,8.5775,6.6280,0,2,3
17,순천,MINOR,B,2,6,2,0.00,5.8491,3.0171,3.0171,160,0,1
17,순천,MINOR,B,2,6,2,0.25,5.8491,3.5041,3.0171,4,1,3
17,순천,MINOR,B,2,6,2,0.50,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,1.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,1.25,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,1.50,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,1.75,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,2.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,3.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,4.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,8.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,2,6,2,16.00,5.8491,3.8406,3.0171,0,0,3
17,순천,MINOR,B,3,5,1,0.00,2.7265,2.3066,2.3066,54,0,0
17,순천,MINOR,B,3,5,1,0.25,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,0.50,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,1.00,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,1.25,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,1.50,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,1.75,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,2.00,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,3.00,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,4.00,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,8.00,2.7265,2.6246,2.3066,0,0,0
17,순천,MINOR,B,3,5,1,16.00,2.7265,2.6246,2.3066,0,0,0
18,순천,MINOR,C,1,6,2,0.00,6.3167,4.5030,4.5030,148,0,1
18,순천,MINOR,C,1,6,2,0.25,6.3167,4.8854,4.5030,0,0,2
